Gene.symbol
FNDC1
ROMO1
HSD17B10
SRSF3
CUX1
IARS2
PTPRG
IDI1
SHMT2
RIOK3
PSMD2
SSU72
CKAP2L
JAM2
TLR7
TUBB4B
ITCH
ROCK2
PIK3CD
SYNE2
SMAD2
FGD3
PHLPP1
RFC2
CHKA
ING1
SF3A1
ANAPC5
GTF2A2
SKA2
DLEU1
SNRPG
COL14A1
HMOX2
UGGT1
ZDHHC21
WDR12
SURF4
ATG9B
PSCA
RPS24
EHBP1
SNAP29
CPSF2
HNRNPH1
BUD13
CREM
PPP3R1
ABCC13
TMEM161B-AS1
NAMPT
COPE
COL10A1
NIPSNAP1
DDHD1
FAM3C
ZRANB2
COPS9
SPRY1
ESYT2
CENPK
KDM6A
E2F7
HEATR1
CPE
HNRNPC
IL21R
POLR2J
TPD52L1
IL20
ARHGAP18
VTCN1
CMPK1
LYSMD2
PIK3R3
OSR2
TGFA
C12orf60
LRRC15
MRPL15
AFAP1-AS1
NSDHL
KLHL12
CSRP1
PTPRC
ACTN1
USP18
MTHFR
RPN1
AOC3
PTTG3P
GPX7
NAP1L1
BAZ2B
NRBF2
HIST1H2BH
ALB
CCDC126
STIP1
CCDC137
VARS2
VCAN
EPHA2
RGS16
RHOC
PIGM
MMP13
DDX39A
MIS18A
OPTN
RHPN1
KLF6
PLEKHG4B
NCOA7
PELI2
RORC
MAOA
PEX13
CDC25C
ADAMTS5
ASAP1
WDR5
PPEF1
TPX2
SH3BP5L
MMP12
NEURL1B
GLMP
AP1G1
ALDH3A2
FGFR1OP
DIRAS2
TRIM37
CEP76
MYH3
RWDD4
SEMA6D
PHKA1
SH3BGRL2
UBA6
KRT23
POLD2
ZFAND1
EZH2
UBE2B
KRIT1
MIAT
XKR6
TTC13
MRAS
DNM3
GRB2
GBP5
UBFD1
SSX2IP
SPIN4
MEAF6
PLEKHB1
GFER
GNB1
XPO5
GREM1
LIN7A
ANO1
RFC5
CTSF
SP100
DAAM1
PDE7A
SRD5A1
FGD6
MORC2
ZNF557
CHMP4B
DARS
MTG2
EPB41L4A-AS1
ZIC2
FGF1
PRR15
VSTM4
DHX36
MB21D2
MAN2B1
COX7A1
CAND1
SOAT1
UPF3B
ANKRD12
PTRH2
NOL4L
DCLRE1C
WDR34
RBBP4
PCNA
TLR5
CLK2
SLC36A1
BRCC3
PRRX1
BRI3BP
CSE1L
TUFT1
HOOK3
TMEM132A
HYLS1
PRPF40A
SNTB1
SCD
RIT1
NEDD4L
PLAUR
LHX2
DENR
AMIGO2
ZNF750
TGFBR1
GRAMD1C
NAA15
GINS1
FANCA
STK36
PGM5
ZNF578
NDUFS2
KPNA2
SSR1
DYNC1H1
ATP1A2
TALDO1
SWI5
NUP155
RAD51AP1
PDCD6IP
TONSL
ODC1
FOXF2
HILPDA
POLA2
HMOX1
NR3C1
ERCC5
HNRNPM
HMGCS2
UBXN4
TOMM5
GRAMD2
NAA30
TM9SF4
SPATA6L
API5
TMEM242
HOOK1
CBX5
C6orf136
STMN1
HAPLN1
RND1
STAMBP
ZNF33A
RAB21
RNF13
EDN2
TNPO1
GRIN2A
TIMM23B///TIMM23
SOCS6
DCAF7
C9orf142
C21orf2
MRPS12
ARHGAP19
DCUN1D1
SPATS2L
TMEM261
NOC2L
HIST1H2BE
ULK1
PSEN2
SIX1
ATL3
SRSF11
SBNO1
EML4
XG
PGR
FZD2
ANO9
IFIT3
SAR1B
HMGN4
BRINP1
TSR1
ZNF24
WNK1
TDRKH
TTL
TMEM237
TRIB1
SH3BGRL3
TTC39B
TREM1
HSBP1
IL4I1
CEP350
RPS16
PSMD12
MPZL1
GOLT1B
BCL11A
COLGALT1
CEP126
SNRNP25
RAD50
GINS2
FAM111B
TMEM54
CHL1
CHTF18
SLC25A39
CIAO1
SLC44A1
CSDE1
COMTD1
KIAA1804
ANP32E
LOX
POLR3D
GPC4
CLPTM1
IL1RAP
SMYD3
STRA13
MGP
EIF3A
G3BP1
TMEM79
ANO8
GAPDH
CACUL1
ATP5F1
CCL18
CALU
IPO13
SEH1L
PDSS1
CLINT1
DNAJC7
RPGRIP1L
ASAP2
STAT1
AP5M1
RBM12B
RBM8A
PPP1R3C
TMTC1
RSRC1
YTHDF3
GNG7
DYM
MRE11A
INTS8
LIFR
SLCO3A1
PTPN2
WARS
ZNF207
HRH1
GK5
RAD54B
FRY
CCDC127
S100A8
TM7SF3
LETM1
CC2D1B
FOXD1
ADCY3
PIF1
LRP8
NDRG3
UPF3A
RABGAP1L
LSR
UCHL5
IFI44L
CDCA5
IAH1
CCRL2
TMCO3
ARHGAP25
ITGBL1
SHC3
LARP4B
ZCCHC2
ZBTB38
CTSS
PTTG1
TXNIP
BRWD1
ELL3
CCNB2
AGPAT1
RAI2
CACNA1D
MAP3K2
CDO1
NDUFB9
HLTF
TBC1D1
ZBTB21
COX7B
CNIH1
LOC158863
FIGN
ZNF451
RACGAP1
SAP30L
CELSR3
RC3H2
LMAN2
ADRM1
NDFIP2
VIMP
AUNIP
KREMEN2
OTUD1
THRAP3
CRELD2
PRKDC
PSMB2
CBX3
INTS2
AIM1L
LRRCC1
METTL25
TYMSOS
SPAG5
NEIL3
FSD1L
IDE
DDIAS
AHRR
SMURF2
GFPT1
UBE2N
RPN2
ADAMDEC1
TTC30A
P4HB
HN1L
FAP
PTPRK
OGFRL1
SCGB1D2
ZC3H8
TUBB2B
CST1
SRP72
KIF1B
REEP4
RPS27
E2F8
MTURN
SMAD1
LARS2
UQCC2
SCN4B
TRMT11
PRKCE
CCDC189
TUBG1
ANKRA2
TSTA3
NBN
ETF1
KDM4C
CCDC88C
TSPAN8
ABAT
MSX1
FN1
CKAP4
DARS2
PGAP1
MAMDC2
MEX3C
HOMER3
C8orf33
LMNB2
FBXL20
CDKN2B
LANCL3
SOD2
PLEKHA7
FAM208A
VEGFA
FOXC1
ZNF326
SLC39A4
RMI2
RTN3
BLM
ASPHD2
PPP2R3A
HOXA5
TIMELESS
CLCC1
ZNF711
PARP12
LSM8
CLCN4
CFI
TCF12
ESRP1
CAMK2N1
KLF5
PCBD2
ORAI1
MCUB
PNPLA3
ITPK1
ESM1
DYSF
ARPC5L
TMEM26
POLQ
CLDN23
PLK3
RCHY1
FAM65C
SNRNP27
AEBP2
NFIA
CLIP1
DEPDC1
OLA1
TIMM17A
SLC26A2
NIPSNAP3A
MON1B
CCDC171
TM9SF3
SPECC1
SYNE4
CDC123
DLAT
AKT1
SAPCD2
PUS1
UHRF1BP1
ZWINT
MICB
UBE2W
CARMN
SRGAP2C
DCT
SLC29A2
CYCS
NPRL3
MEIS3P1
DONSON
NENF
ACTA2
ACAP2
SPPL3
RGS4
SCFD2
SHANK2
TMEM163
MMP1
GNG4
PTPDC1
UBE2T
NCF2
TP53INP2
ARFGEF2
FLAD1
CHI3L1
PRR5L
CXCL2
ARHGAP21
TAF1D
NCBP1
ZMYND11
TFF3
DUSP1
CD44
FAM76B
MRS2
CCDC71L
SYT11
CTSA
GABPB1
SMG5
RAB7B
SOX4
RAB11FIP4
CDKN1B
SH3D19
AKR1A1
NRAS
ARL5B
ERCC6L
WBP4
CAD
HSPD1
ETV1
TBCB
UNC5C
MYNN
SPOCD1
CAPZB
DNAJB14
FOXO1
KCNE1
TRIM62
TBC1D10B
MRPL4
TPR
FAM210B
GLG1
CHTOP
DKK3
KCNMA1
DLX4
KATNBL1
ROPN1
CXCL10
TWIST1
ADNP2
RHBDF2
ARPC2
SAMD9
ETFBKMT
NOD2
SPAG1
MESDC2
HOXC10
MIB1
COX8A
RPS15A
GMIP
PAGR1
ABCA3
KIFC2
ADM5
SPC25
DENND1A
DNAJA1
KLHL13
MRPL47
HIPK1
AP3M2
ODF2
MYBPC1
CEBPA
ASAP1-IT1
POC1A
CLDN11
YIPF6
SLC11A2
ALDH1L2
C1D
MINA
DGAT2
PACRG
ATP13A1
FARSB
PSMA5
HOXB13
PPM1B
COL4A1
CLSTN2
ARHGDIA
EIF1AX
FAXDC2
ABCA5
CDK6
RUNX1T1
UBQLN1
EIF3J-AS1
CENPO
PARVA
ASNSD1
LARP4
TK1
SFPQ
TMF1
PCMT1
DPP6
CAV1
PARS2
ZNF365
SLU7
FBXO11
RDH10
HIST3H2A
SLC7A5
GPI
CPSF6
ROBO2
H2AFX
FAM83H
AURKB
GLDC
ANKRD13C
B4GALT3
SPCS3
PHTF1
MAST2
MYBL1
DNAJC10
B3GNT5
SPP1
KCTD5
TCEB1
CTSV
ALG1
PYGO2
DESI1
TARDBP
CCL8
YWHAB
SPTSSA
PPP1R14A
NUDT21
CENPM
CFDP1
CD9
MTFR1
SPHK1
SLC1A3
SMARCA5
MCM9
NUP35
INF2
CLDN4
MRPS14
CSN2
EDEM2
LINGO1
RANGAP1
PPP2R5E
HIST1H2BD
NLN
NOLC1
PGGT1B
MFAP5
RWDD1
HS2ST1
6-Sep
PLAU
ARFGEF1
FGF13
COL17A1
RAB35
L3MBTL4
OST4
UCHL1
ZNF200
FH
HNRNPA0
RPS6KC1
ASNA1
RPLP0
CDKL1
POGK
CLTA
MRRF
WHSC1L1
SOCS1
SREK1IP1
TCP11L1
NKAIN1
ID3
ANKRD18A
FLT3
USP38
BLZF1
DTYMK
NDUFAB1
ATP5H
TMEM70
ICAM1
EEA1
RIOK2
IFIT1
RANBP2
IL33
EIF5B
NUDCD1
PYROXD1
RECQL4
SDCCAG3
ZNF117
NCAPG
HIPK3
JCHAIN
ARL8B
MRPL12
HOXB7
CDH3
NGLY1
GSTM1
POP1
CTHRC1
LARP1B
POSTN
DOCK7
UBE2H
PLAT
PYCARD
RMI1
DSC2
CDK13
SHOX2
DDX58
CRYBG3
SAR1A
HOTAIR
SCN2B
ID2
ANKRD13A
MRPL21
UBE2Z
VPS72
COCH
IL13RA1
DTL
ARV1
STRBP
LMNA
ASCC3
MLEC
SLC35B1
KIAA0368
ATAD5
MRPS25
MRPL14
C1orf112
SGO2
GPR27
LUC7L3
NME4
PODXL2
POLR1B
GSPT2
SNU13
PPP1CA
WHSC1
EFNA4
MSRB1
MIR210HG
HIST1H4D
TBC1D31
AGPAT5
TEAD4
TUBB3
ARL1
GLCCI1
C5orf34
RSU1
PSMA7
TSPAN15
BORCS5
GARS
NUP58
EHD3
GPX8
S1PR2
PAQR6
CHEK1
ARHGEF39
USP34
ERN1
FAM189B
FABP5
GADD45GIP1
TSHZ2
GPRIN1
BUB1B
PRMT2
FAM13C
MYCN
OXR1
PSMD3
MTCH2
ZBTB24
SPATA17
WDR91
SMC6
PRC1
IVNS1ABP
TMC6
SLC25A44
TTYH3
LSS
CTTNBP2
COA6
EIF3E
CCT5
TPD52
GJA5
SLCO4A1
ATAD2
CACNA1C
FAM76A
MYO5A
TCF19
MIR100HG
PCYT1A
SEC61G
ECT2
MX2
TMPO
SLC1A4
BEND6
MCM4
ZNF598
GLS
FAM126A
DNM1L
FUBP1
EME1
HS6ST1
AEBP1
TSPAN17
HIVEP2
ZNF709
TMEM165
DAP3
TTYH1
MED23
RPRD2
SRD5A3
OAS2
TOMM40
C2orf40
TIGD3
WDR26
SNRNP48
LIF
LOXL3
DPM2
MAGI1
KIF21A
PDE4DIP
SLC35A2
CBX7
CENPI
KIF20B
GOSR2
LMBRD2
BMP2K
BIRC5
VPS37A
GNPTAB
BEND5
USP31
SLIT3
TAF7
TWISTNB
WDR62
CCDC82
METRNL
MOGS
ACOX1
XPO4
SNX5
GIPC2
APMAP
CACYBP
ACER3
CARMIL1
CXorf57
LINC00467
DNAJA2
OASL
DESI2
MED4
METTL26
ARMCX3
MRPS23
KIAA1524
TRUB2
HIP1
CSNK1E
HINT3
NCLN
POLH
GPATCH4
ADAM17
SERBP1
ALG3
CLPP
KIFC1
ITM2B
GPRIN3
ZNF623
PROM1
C11orf1
EPB41L5
SKIL
TSPYL1
R3HDM1
SMC2
SYNPO2
IL20RA
ZBTB10
BCAP29
PBK
LMOD1
P4HA3
HSPB1
MMP10
ACACB
WRN
COMMD5
WDHD1
NRG1
MBOAT7
LOXL1
DIS3
CHN1
HIST1H2AJ
RFC4
ORC1
DHTKD1
GNPAT
CDCA2
TES
LAMP2
C12orf73
AURKAIP1
CYP4V2
PHF20L1
WDR90
TBC1D15
COL1A1
TAF4B
FGFR1OP2
FHDC1
B3GALNT2
ZNF84
ATPAF1
TMEM106C
RIBC2
LPGAT1
CAPRIN1
C21orf58
SIGMAR1
PHF19
SRPK1
AKAP8
PYCRL
TRIM46
MMAB
CAPZA1
WDR1
VGLL4
RAP2C
ZMYND8
YME1L1
PHB
ADAMTS6
EML1
SFXN3
RAB22A
KIF5C
HIST1H1T
ZDHHC24
DCBLD2
IGHA2///IGHA1///IGH
SESTD1
MAZ
COPS2
MYO10
ORC6
IL32
ATP5L
LINC00965
BOLA3
ZNF322
RCCD1
ICMT
TRAIP
ARMC8
MSN
EIF5
PARP1
WBP11
GJB2
PPP1R14C
CSNK2B
EIF2S1
COX6B1
CTTN
KLKB1
CSNK2A1
WDR54
NAP1L2
NRN1
MAPK1IP1L
KYAT3
ERMP1
CKAP5
ACOT13
FBLIM1
ZNF526
C1orf159
ATP6V0B
UBE2O
OTUB2
HNMT
PSMC4
CCDC80
SIX4
ALS2
CFL1
FAM89B
GINS4
H2AFV
DPYSL3
ZFR
PPIL4
NOX4
TANK
ADAMTS19
SLC43A3
CDK4
HSPH1
CDC42EP3
RBM27
KIAA2026
FASTKD2
PLEKHM3
RAB12
CASKIN1
DIDO1
MRPL58
UBE2I
MAGED1
ALKBH6
LUM
MS4A14
RAPH1
METAP2
SIM2
FMNL2
MEX3A
FAM175A
TARS
CTPS2
CKAP2
SETDB1
ZFX
GULP1
IBSP
DHRSX
CLN3
1-Mar
TMED5
PER2
KIF18B
RAVER2
PSMB5
RAB5C
C1GALT1
PIGR
CTGF
UBE2E3
TMEM33
ZCCHC10
RRM2
ABHD2
DYNC1I2
STAT3
CD47
S100A6
TLK1
FLVCR1
C2orf69
SRXN1
UBE2Q1
CENPV
TBL2
ZNF8
MROH1
AMT
ESRRG
NAA10
CHCHD7
DDX5
BTF3L4
TESMIN
MOCOS
ETNK1
COG2
AP1M2
PKMYT1
SMIM13
MPPED2
YIF1A
NAXE
ZCCHC8
GCLM
PAPOLA
PTX3
MASTL
FIP1L1
CDKL5
FBN2
TSPYL5
TOMM40L
HOXA11
KIF3B
MYO19
MYH11
MANEAL
SLC35F2
TRPM2
CD36
AGPAT3
LGALSL
DIXDC1
PLD1
LMCD1
CRY1
SAP18
SNF8
MYO1H
NME1
ASAP1-IT2
EDEM3
SAMHD1
ZNF518A
MCM3
ACTR2
RNF187
PSMB3
SYNCRIP
PTHLH
COQ7
CDK16
MRPS16
RAP1A
SLC39A11
RALY
ECHDC2
SNAPC3
AMD1
STK17A
CSTF2
HNRNPUL2
VPS45
PDGFRA
SYNRG
ATF6
CEL
DERL1
NDRG2
CENPU
DCLRE1B
NR3C2
SLX4
FAM221A
GABRD
SDE2
ITGB4
VAPA
B3GALNT1
EPDR1
NCBP2
TPD52L2
ZNF79
C7
SAMD5
DDX41
