Gene.symbol
PHB
ECSCR
SH3GLB1
NRIP2
TRA2B
EIF3L
FAM13A
NSMCE2
ENPP2
SAA2///SAA1
PPIE
PNN
CEBPA
CDC42
LOC286161
CCDC8
GNAL
COL6A6
LAMB3
SCFD1
PPIL3
CCDC107
HSPA12B
TUG1
RPL38
NSL1
AHSA2
CENPU
MICU3
TAPBP
SRSF3
PCSK5
ATXN3
KIFC2
HP1BP3
IFI27L1
SOX17
NDUFA6
SAMD5
MAML2
MOCS1
DNAJA2
NAB1
CHIC2
CARMN
LMF1
MED30
B3GALNT2
LMNB2
TSR3
NRN1
SYNPO
DCTD
MIR99AHG
MSRA
SAMM50
VANGL1
HSPA12A
SP1
PTS
FOXO3B///FOXO3
DAZAP2
HEBP2
BBS9
FASTKD1
ARRB1
ALG9
EVA1C
C22orf39
JUNB
ALKBH7
ABLIM1
SLC2A3
TRIM59
TNS1
EIF4EBP2
MT1M
TMEM8A
HN1L
PEAR1
FDFT1
PTPN21
NT5C3B
GALNT15
EMILIN2
PDGFRL
TUBGCP2
ORAI2
FAM219B
TMEM43
SLC29A4
CDH13
EPM2AIP1
TCEAL7
CDKN1C
APOD
MESP1
CEACAM1
PROS1
RFX2
C1orf43
ALS2
OGFRL1
RUNDC3B
MEOX2
NFIA
BEND5
DNM1L
CKAP2
AP1S2
FHL1
ECM2
HJURP
SORBS2
LYRM1
ZNF626
TLE1
MEIS1
PLXNA4
FEM1B
DENND2A
ASAP1
4-Sep
CPAMD8
ADAM8
PCOLCE2
GLRX3
CCM2L
ARL2BP
ZHX3
NDC80
DNAJC4
PTTG1
LLGL2
GIGYF2
ZNF395
SAMD9L
CXCL2
AMMECR1
LMTK2
FXYD1
CACHD1
SEC22B
MSMO1
NDUFB5
N4BP2L1
UBAP2L
MIR6787///SLC16A3
COL10A1
DNAJB9
CCNE2
PNKD
SEPP1
MIR3671///MIR101-1
PPP3CB
RRAGC
TMEM132A
MRPL34
SDC2
CAPN15
ISCA1
IL11RA
CIDEA
PSMD1
FAM76A
PLD1
PHTF1
ARL6IP5
KIF4A
PLLP
U2AF2
HNRNPD
CLUH
GSTM5
PDE9A
CD248
ALDH2
PPP6C
PER2
ECHDC3
ARHGAP19
VWF
CHDH
LDB2
PPP2CA
LOC105373849
SYNPO2
PTRF
MAZ
LGR6
TGFBR2
GABARAPL3///GABARAPL1
ITM2A
GPRC5B
PDE2A
TACR1
MEF2C
MKI67
LOC100505555///ZNF846
TRNP1
AMOTL1
DNASE1L3
SNX33
ARID1B
CALCOCO2
KIF15
SAT2
TBC1D31
ASXL2
PAXBP1
TMEM261
TRAK2
BCL6B
ELP3
NXPH3
GALK2
RUNX1-IT1
TNFSF4
ID4
WISP1
FAM13C
TTC28
TRUB1
CA4
SYNE3///LINC00341
ALAD
SNORA70///RPL10
HSPB6
RPL18
RBM12
MICAL2
TMTC1
C12orf57
NUP62
SRSF5
MEIS2
ABCB1
MYO9A
ZFP36L2
HNMT
CHRDL1
VPS37C
DSTN
FAM107A
TRIP11
CC2D2A
SLIT2
OSGIN2
UGP2
STAT1
S1PR1
AHNAK
TEK
WDR20
FAHD2A
C2orf88
ANGPTL1
MGLL
GPER1
CAT
LOC105378577
CAMLG
HEY1
LOC114224
SPRY1
MPHOSPH9
CFD
PECR
STX7
RAI14
DIAPH2
KIF13A
GLRX
ARID4B
TBX18
ACSS2
ZNF585A
LGALS12
TNXB///TNXA
MICB
DONSON
PLRG1
MTMR10
GLIDR
RALGAPB
TRIM33
API5
ASB1
SNORD77///SNORD76///SNORD74///GAS5///SNORD44///SNORD47///SNORD80///SNORD79///SNORD81
LOC101928000
TF
TOMM22
RPL27
PRMT2
MYNN
IFI27L2
PIGM
WTH3DI///RAB6A
PGM5-AS1
ZNF81
MAP2K5
TXNIP
SNCG
PCDH9
KLHL31
SNORD65///SNORD49B///LRRC75A-AS1///SNORD49A
SLC20A1
ZWILCH
TIMM10B
GABARAPL1
LOC100653057///CES1
LEPROT
CLIP4
TNRC6A
LOC100506718///FLRT2
TRIM14
PHIP
RBM22
KLF6
INAFM2
MYO9B
AOX1
LOC101930168///LOC100509620///AQP7
ECT2
VAMP3
FABP4
MBOAT2
ALDH3A2
ERCC1
MED28
CYR61
GRIN1
CPE
GOSR2
RNF181
LRRC57
EEF1A1
GATS
SLC38A7
TERF1
TESC
MRAS
UQCRC2
CFLAR
ZNF117
FAM120AOS
TNKS
SOX10
RYK
PPP1R12B
ANKHD1-EIF4EBP3///ANKHD1
MXRA7
TMEM50B
SYS1
HMMR
C1QTNF1
RPS6
BTD
ZNF706
BCL6
SNORD18C///SNORD18B///SNORD18A///SNORD16///RPL4
GLIPR2
PDGFRA
TCEB3
SGK1
ZMYM6
PRKCDBP
BAD
SIAH1
KCTD10
C6orf136
CNOT8
ASPM
TDRP
TAF9B
USP45
ACO1
PRIMA1
SRXN1
EPM2A
RETSAT
ZDHHC2
KCNJ8
LAMTOR3
GPRASP1
RAPGEF3
P3H2
MGST3
USP25
OLFML2A
MIR6778///SHMT1
GIMAP8
EZH2
C14orf28
METTL6
ALDOC
RPL21P28///SNORA27///SNORD102///RPL21
SSX2IP
KDM6A
PTPRG
DUSP11
MCM8
KLHL22
CNEP1R1
MYCT1
HOOK1
KLHDC8B
APOPT1
CALM3///CALM2///CALM1
LRRFIP1
GTF2B
CLDN19
ACADS
ETFB
NDUFS3
SOD3
CD209
EMG1
NGDN
TSPAN4
RAB11B-AS1
ZWINT
IFT80
RPS10
TMEM216
VPS29
TRNAU1AP
B4GAT1
PTCD3
PARD3
NAALADL1
HACD2
MIR548F5///MAB21L1
LOC728903///GLIDR
MCFD2
DNAJB1
GNB5
8-Sep
PIGR
ACADL
CD99L2
PTPN14
DPH5
LHFP
ANAPC10
HEY2
MRPS18C
TBC1D15
CPS1
CRLS1
AKR7A2
MRPS33
C1orf27
ASF1B
SPG20
THYN1
ATP2A2
NPR1
SCRN2
STOM
STX8
SOS2
7-Sep
PDE7B
LARP6
ITGB1BP1
FLJ20021
ZNF330
BNIP3L
FBXL14
MOCS2
SLC26A3
RPL22
AMIGO2
ARHGEF37
SPATA21
PLA2G16
CEP112
PHKA2
SAP30L
CYP2U1
""
DIDO1
CNBP
ZFYVE1
CRYAB
ZCCHC6
LOC729732
MIR6834///PFDN6
LSM6
C1D
MFSD12
VAC14
CARD8-AS1
KANK1
SORBS1
HSDL2
EBF3
BIN1
CIRBP
MAPKAPK5-AS1
BCKDHB
RBP4
LOC100506123///LOC100506076
RASL12
NIPSNAP3A
FAM122A
ARHGAP6
RPS9
VCAN
RERGL
HRASLS5
SLC25A26
SNAPIN
LYVE1
ADPRM
ADGRL3
MGMT
TM4SF18
UNC5B
XDH
HSPA4
EHF
PRC1
TRIM11
OXTR
KIAA0101
SYNM
TOP2A
NEMF
NEK2
ZXDA
MMP28
BCL2L13
SLC38A1
YY1
DUS3L
FUNDC2
TMEM246
MRPL43
GPM6B
CUX1
PRKAR2A
PAIP2B
ADCY4
CHD9
ABCA8
PTPRB
LINC00847
MIR6716///PHLDB1
KIF5B
DR1
NUP210
TWIST2
RPS27L
G0S2
WIF1
ARHGAP5
IL33
TNS4
COMMD6
COLCA1
SH3BGRL2
TMEM110-MUSTN1///MUSTN1///TMEM110
STIL
EDEM3
LAMTOR4
ATP1A1
WHSC1
EIF3D
PIK3R2
CYB5B
PFDN4
HRCT1
TRAPPC2B///TRAPPC2
GPAT3
RGS2
TMEM14C
MTURN
ARHGEF40
LONRF1
11-Sep
NDRG2
JADE1
DTL
GHR
YAP1
BNIP1
C19orf12
TPM2
PLEKHA8
EMC4
ACAP1
EXOSC7///CLEC3B
TTC5
CFH
STXBP1
ENG
PRRC2C
ANKRD65
SGPL1
HS3ST1
PLIN5
HNRNPLL
PTPRM
NATD1
TXNL4B
KIT
ZNF84
DEFB124
SH3D19
PAWR
GPANK1
XPO1
SGK2
JCHAIN
EGFR
OVCA2///DPH1
PLAC9
BDH2
LETMD1
DHPS
EXO1
CD36
RAP1A
SMAD9
KALRN
SETBP1
CDK1
TMEM230
EFEMP1
ARHGEF15
JAZF1
MAF
PID1
MYZAP
FAM228B
FSTL1
FREM1
COX7B
CIDEC
KANK3
DPP3
RBX1
PRELP
IGFBP6
FAM110A
COX15
TMX2-CTNND1///CTNND1
PRKAG1
ZNF436-AS1
FTO
FZD4
GSN
PDE1C
HDAC5
PDZRN3
ADRB1
SYNGR1
PSMA3-AS1
NLGN4X
RALGAPA2
ZIC1
MTDH
CRIPT
TLCD2
NCK1
CCL21
INTS1
IDNK
CFAP20
ABLIM3
TTK
EIF1
HNRNPA0
PTHLH
SRGN
RNFT2
NBN
PRB1
IGBP1
MOB3B
NEURL3
SLC30A7
CCAR1
COMMD10
ACSM5
TMEM218
PTGER3
CACNA1G
PDK4
SAR1A
TIMM17B
GSTO1
MAPKAPK2
SNORD50B///SNHG5///SNORD50A
PLEKHM3
RPL15
SCN7A
HOXA4
MSRB3
SAMD4A
PC
AHR
ETFA
AVPI1
ATAD2
EBP
PIGL
PHLDA3
TFAP2C
CAV2
PRICKLE2
ARGLU1
STAC2
KIF26A
HOXA3
PKM
RIPK4
SMARCA5
KRT14
ACKR1
TTC13
SYNE1
FCGR1B
CORO2A
SDHD
CAPZA2
HOXD9
TSC22D3
MYLK3
SMAD3
SPTBN1
GNG2
RMI1
BACH2
RPS6KC1
GYG2
SPHKAP
GDPD5
LILRB5
ITM2B
EIF3G
IMPDH2
LPL
GNG7
TNN
SYF2
CKMT2-AS1
NCALD
FIS1
DRG2
RNASE4
LOC100507547///PRRT1
SPAG5
STK35
GIMAP1
KAZN
LOC102724093///GOLGA6L4///GOLGA6L9///GOLGA6L5P
AP3M2
C21orf33
USP34
SPTSSA
GGTA1P
ZNF146
RBM12B
PHLDA1
RABL6
GPR68
CTSG
DGAT2
POLR2E
BIRC5
METTL21A
FAM83D
SENP6
SPAG8
LOC100288911
LARP4
ADAM19
SBDSP1///SBDS
ROBO3
RILPL2
ANG
MEDAG
IMP3
1-Mar
SLC7A5
ANLN
SNORA52///RPLP2
IQGAP3
LOC101060443///C12orf76
KANK2
THRB
C7
ANAPC16
ZNF195
ARL4A
LMNA
USP9X
PPP1R14A
CXCL12
SAP18
AVPR1A
PDLIM5
DCLRE1C
SLC25A6
SNTB1
WDR27
ATP1A2
HOXA7
LOC401052
CHMP5
SMDT1
PLAGL1
ACTA2
TNMD
CYGB
ARPP19
TOLLIP
NDUFB8
BLCAP
MLX
FOLR2
RPL36AL
DIXDC1
KRT17///JUP
ZNF765
CSF2RA
FMOD
DNPH1
RNF41
TCP11L2
RAB31
HECA
FYB
ATP23
RELN
PCDH17
GPIHBP1
PDK2
RASA3
TAC1
THOC2
TM4SF1
GRAMD1C
HADH
HPS5
LUC7L3
ADAM33
CD34
ITGA9
ANKRD29
MYH11
PTPMT1
ZSCAN16-AS1
RTCA
MAMDC2
ARHGAP24
PANK2
PCNX1
TAPT1
IAH1
ZNF354A
SS18L2
SMC4
TMEM42
ID2-AS1
MTIF2
UPF3B
SLC22A3
MGAT4A
CREBL2
MT1X
GBE1
ITGB1
TINAGL1
CCNA2
MCM4
BLM
HINT1
RBM26
ELMOD3
IRS2
SSBP2
KBTBD4
CDO1
TMEM135///DNAJB6
SNRPE
TEX261
ROBO4
NR3C1
ATG10
TMEM256
MITF
MGAT2
PDGFD
CCDC69
HLA-F-AS1
MIR631///NEIL1
EIF3J-AS1
MPZL1
POLA1
LPAR1
RBAK
COL11A1
ZBTB4
EMCN
TPPP3
RRM2
BTBD6
BMPR1A
IMMP1L
RBBP6
STAT3
ETV5
ESAM
SMC6
SLC9A5
HABP4
LOC654342///LOC645166
EPB41L4B
INPP5K
AASS
BBS10
CDK16
MRPL57
METTL7A
PIK3CA
TAGLN
TRPC1
FAM200B
KLF15
TXN2
DHDDS
FGF7
CEP55
RPS23
FAM149A
OSER1
TSHZ2
THRIL///BRI3BP
FCGRT
EHBP1
GAB1
HIBADH
FAM96B
RUSC2
MYL6B
GPAM
LOC283588
RHOJ
STX12
SGCB
RALB
ZNF688
USE1
CYTH3
LAMC2
PRNP
NR3C2
IFFO2
DLK1
FRY
RPL10A
LOC100506558///MATN2
TKT
CCNB2
NTRK2
TLE4
TUSC5
SNU13
TMEM55A
CEP68
ABCA6
HOXA5
KIAA1841
SDC1
SPHAR///RAB4A
TINF2
RERE
CCNG2
RAD54B
EIF4G3
IGSF9
B4GALT6
SULF1
ADAMTS9-AS2
IRX1
SUGT1P3
AK5
RPS6KA5
VPS13A
MAGI1
RPS28
CCNB1
TMOD1
BAZ1A
LMOD1
PSMD5
MORF4L1
MTHFD2L
MYEOV
DAB2IP
OSER1-AS1
DMTF1
ERLIN1
LOC101927137///KIAA1456
RNF180
COA5
TLN2
TCEAL8
LOC101930578///MRPS31P5///THSD1
KLHL29
MIR205
MCEE
TBK1
GIMAP2
ANKRD37
CFL1
C4orf46///TOMM7
6-Sep
BRCC3
DHRS3
FN1
CENPE
PTGER4
CD300LG
HBB
CHST11
MMAB
FAT4
PDGFA
LEO1
UBXN1
ARHGDIA
FILIP1
ANGPTL2
GJB2
IER5L
COPS9
LOC100132167
TP63
RBM25
SAMD4B
ZNF561///ZNF562
IRS1
RGCC
RPS24
GTSE1
ALDH1A1
ZNHIT3
ADK
PMS2P9///PMS2P6///LOC441259///PMS2P5///PMS2P4///PMS2P1
RPL23AP32
DCN
ITPK1
CDKN3
XIAP
CLDN8
TK2
LAMA4
CARD6
SMIM8
SHROOM4
LAYN
SLC35F6///CENPA
LAMA2
MIR4680///PDCD4
TROAP
TMUB2
JAM3
DCAKD
LOC101927841
FGF7P3///FGF7P6///FGF7
SNAPC3
LEPROT///LEPR
SLC4A4
PDE1A
TCF7L2
TRMO
COX5B
KIF2C
ZNF506
RRAS2
LOC101929072///LOC285835
NEDD8-MDP1///MDP1
KIAA1324
RBM7
ZNF12
PDE4DIP
SF3B4
ADH1C
PINK1
MYRIP
ADAMTS5
FBXL17
ACVR1C
MYLK
FBXL5
MRPL44
INPP1
RWDD2B
SMARCA2
ACOT13
GPSM2
MME
SLC25A37
PECAM1
PBK
NFRKB
TAF8
HSPB2
ADGRL4
CLN5
DMD
PURA
U2SURP
BGN
KCNB1
ITIH5
NSG1
KPNA2
MRPL32
PAFAH1B3
FOLR1
PLA2R1
CNN3
SNX3
DNAJB12
CYP4V2
PRDM12
FOXN3
KPNB1
EMP1
RBM48
RGAG4
RAD54L
PRKAB1
TMEM140
RBP7
MBD4
STRN4
SNX21
HADHA
NPAS3
SCAMP1-AS1
TPTEP1
CRTAP
KIF18B
CD59
RPL36
POSTN
SKP1
LTBP4
TSC22D1
PAPLN
ZNF281
EME1
SGO2
USP47
SNRNP27
ABCC5
GEMIN2
RBPMS
PPL
EIF3I
PGM5
FAM213A
AURKA
SNURF///SNRPN
ISY1
EGFLAM
HNRNPM
OSBP
AHCTF1
PPP2R1B
GNAI1
SOCS1
SCGB3A1
TXNL1
FLOT1
STAMBP
EHD2
RBM26-AS1
SHTN1
KLB
RNF150
SAMD9
BTF3
LEP
KLF3-AS1
DNAJC19
GRK3
AKR1C3
ZNF677
USP16
SAP30
SKAP2
TYMP
IFRD1
FAM47E-STBD1///FAM47E///STBD1
ZNF83
TMEM47
LOC101927870
S100A13
STEAP4
SMAD4
COMP
GLDN
NRG1
FOXO3
GID4
TMEM37
AIFM2
SAR1B
ALDH6A1
ADH1B
SAV1
MAGI2-AS3
SOBP
MIR1248///SNORA81///SNORA4///SNORD2///SNORA63///EIF4A2
PLSCR4
SCARA5
CRYZL1
CDCA3
C2orf40
ATF7
HMGB3
FAXDC2
C1orf53
INMT
XAF1
ZNF43
PPARG
CMTM7
TAL1
USP53
SOCS2
FXYD6
PLIN1
ANXA5
GRAMD3
HLA-E
HOXD8
TIMM8B
NCAPG2
CDKN2C
SMIM10L2B///SMIM10L2A
ABCF2
RCC1L
PLEKHH2
SNORA17B///SNORA17A///SNHG7
CCDC3
PIK3IP1
GALT
KIF26B
FBXO31
KCTD20
PIK3R1
KRT15
GADD45B
RGL1
FAM49A
ELP6
CBX7
QKI
FOXO1
SLC4A2
CNN1
S100B
DMXL2
ADAMTS9
CCDC50
ASH1L
PTN
DENND1B
RILP
TPM1
GNG11
ZFP41
ZEB2
CENPJ
RAB28
TBC1D8B
FGD6
DLC1
THRSP
S100A4
SLMAP
SNORD23///GLTSCR2
HEXIM1
WDR61
RASIP1
ECSIT
GPALPP1
COX4I2
DNMT1
TBRG1
FMC1
ESYT1
SARNP
CDC42EP5
LOC101930349///LOC101930344///CGNL1
AKR1C1
IGF1
REXO2
SNX2
LIX1L
EPB41L4A-AS1
SPIDR
MYL6
SNORD68///RPL13
BHMT2
EBF1
MIR6513///TMBIM1
RPS15A
SLC25A44
TTC3P1///TTC3
PLPP1
LOC101929500///CRIM1
ACKR4
FRG1CP///LOC283788
LINC01140
GPATCH2L
CLIC5
SNORD83B///SNORD139///RPL3
PYURF///PIGY
BOC
SNX1
LMNB1
FERMT2
SEMA3G
SEC62
BUB1B
LGALS8
LINC00888
FAP
SLC25A27
HSD17B6
MAML3
RPL7AP10
ARID5A
ANKRD53
RPL37A
NRG2
KIF23
ABTB1
RUNX1T1
FZD7
ARIH2
CCL28
EIF3M
MFNG
N6AMT1
ARHGEF5
TP73-AS1
ABL2
GUCA1B
DCX
ACAA2
PRPF4B
KIAA1671
NSMCE3
ERP27
MESDC2
ACVRL1
SLC38A10
EBF2
ENAH
VASH1
TSPAN31
SPX
ZNF503-AS2
CEP152
CENPF
TSNARE1
RNF11
ETV6
NTRK3
MIR1182///FAM89A
GPLD1
SEC11A
CDH5
MRPS18B
SCN3A
RNF103-CHMP3///CHMP3///RNF103
ETS2
STARD10
DST
TMEM170B
P2RY12
HOXD10
IPO9
LOC101927811
CRY2
ERG
NES
MIR100HG
TSPAN3
NID1
DKK3
MOSPD2
OPRPN
ADHFE1
CLTA
PCCA
MIR6125///USP15
GEMIN4
TMED5
TPRG1L
PCDH18
KCTD13
PARM1
ANGPTL4
FAM3B
PALM
FDX1
KIF14
NDE1
ARV1
PPP1R1A
HLF
SOCS3
VPS8
MAPK14
FGF2
PLXNA3
MAP3K2
TENM2
PARVA
NOL8
CFL2
ABT1
VIT
WBSCR22
ADRA2A
HSPH1
TNFSF13B
DDX46
EIF4E
TMEM64
ENSA
TUSC8
LOC101929583///LOC101928195///LOC100996643///LOC100133920///LOC286297
SPATA7
IRF7
PEX2
ANK2
MAFF
MKL1
IDH3A
GRK5
TMEM192///ZNF320
RPL14
TACC3
ZNF592
MYO5A
GNL2
BCLAF1
FANCI
EIF3F
MS4A4A
OXSM
ZBTB16
ZNF75A
GPSM1
ANXA1
TIE1
DDX19B
C10orf128
EDN3
EIF3K
VAPA
BUB1
ATP9B
ABHD6
MIR6756///MCAM
DTWD1
LOC100506844
OAF
ANKRD35
MEOX1
DDR2
LOC101060275///NPIPA5///NPIPB5///NPIPB11///LOC613037///NPIPB4///NPIPB3
SCARF1
FAU
NSUN4
KIAA1328
PREX2
NFIB
FAF1
NFATC1
AKAP12
COPG2IT1
FAM162B
NISCH
HGF
SCN4B
LOC102725108///LOC101928910///FAM66D///FAM66B///FAM66C
FRYL
CA3
ISCA2
TMEM35B///ZMYM6
ZFYVE21
AIP
ARL6IP4
SLC12A4
RBMS2
ZNF271P
FKBP7
IFNGR1
MAP4
GULP1
MCL1
KCNAB1
ESF1
DBF4
NR1H3
TPR
UBE2C
PBRM1
STOX2
RPS29
ACVR2A
RFX5
LNPEP
CEP85
CXorf36
NDUFC2-KCTD14///NDUFC2
TBC1D4
CREB5
ANXA11
TRIAP1
PHF20
YIPF4
SGCG
RAB3GAP2///AURKAPS1
GPX3
GLTSCR1L
PRRG1
FBXO3
EXOSC2
MTMR3
NUDT3
CLOCK
EGR1
SEMA6A
WLS
UNC93B1
KIF20A
ZMYND8
MYLIP
RARRES2
HLTF
THRA
UROD
EPAS1
ABCB4///ABCB1
PDE3B
ITGA7
SH2D3C
PHF20L1
RPL35A
NUSAP1
FMO2
TPX2
ADIRF
EID1
ADIPOQ
RRP12
TIMP4
C4orf3
APIP
ARHGEF18
FGD5
BICDL1
TWIST1
SLAIN2
PI16
TP53I11
ALDH7A1
SHE
CARD8
C10orf10
SRPX
COL14A1
GPR180
TSPAN17
PRDM15
NDUFA11
LAMA3
FAT2
RHOU
GAS7
OBSCN
RPP14
CLDN11
RAB2A
RASSF9
KCTD5
LEF1
EIF5B
MAP3K11
DOCK6
PELI2
TRIM59///IFT80
CMC1
MCAM
MRGPRF
CCBE1
TRAPPC2L
ZNF548
AGPAT2
CUL1
RPUSD4
FOXM1
TACC1
SMARCB1
MIR8085///BCL3
COPZ2
TMCO4
MIR4738///H3F3B///H3F3A
RHOQ
SFXN3
ZNF423
TMEM126A
AAED1
SNX14
WDR86
VPS11
ZNF600
MAOA
C9orf3
OLFML1
LOC101060604///SLC7A5P2///SLC7A5P1
ITGB4
BTNL9
MRPS28
HIPK3
LOC101930123///EEF2K
FAM212A
ODF3B
INTS8
MOB3C
LOXL4
PQBP1
SPATA18
SLC13A2
ITSN1
ZC3H10
MRC1
COL4A6
IGSF10
SNTB2
LOC101926921///DAB2
SBK1
CX3CL1
KCTD12
ATP5C1
DNAJC13
MAATS1
UCK1
SNAP23
REL
ICAM2
ARHGAP26
IGIP
HUWE1
KIF11
EIF4E3
CELF2
CYBRD1
IL17B
TIMELESS
TMEM132C
VPS51
KNTC1
PVR
CELF5
SKIL
C1orf115
RBFOX2
SLC9A9
PRR14
USP31
RAB40B
GABARAPL2
GIMAP1-GIMAP5///GIMAP5
CLEC14A
MLXIPL
FAM126A
ZNF143
CROCC
IER5
SIVA1
MB21D2
STRBP
DDB2
HIP1
SUGP2
SIK2
MIR1178///CIT
TMEM178A
GRIA4
CLDND1
MBD1
CSRP1
SLC15A4
ZNF598
BTG2
CHEK1
CREBZF
LOC401317///CREB5
INHBA
FLNC
ARHGEF28
ST3GAL3
DDAH2
ABCA9
PENK
ATOH8
PGRMC2
CHML
ZNF106
PRPF40A
CAMK1
NAA15
SRSF8
SPRY2
DLGAP5
NDFIP1
B3GALT5
STX19
C10orf54
BCL2L11
CREBRF
PLIN4
STAT5A
TBC1D5
TGFB1
R3HCC1
RTKN
PSMA2
TIMM21
PTPRS
HEIH
DOPEY2
COX7A1
SERP2
HBA2///HBA1
SNCAIP
TMEM14B
P2RY14
NAP1L5
PPP2CB
ZNF253
FOLH1B///FOLH1
SMIM3
TMEM245
RECK
THAP3
CACNA2D1
SUPT4H1
RSPO3
SYCE1L
CD84
TNFRSF10D
SNHG8///SNORA24
SLC16A7
RBPMS2
MAX
NSMCE4A
GIMAP6
NT5E
PPP5D1
TBX15
EEPD1
ATP5S
SELT
PPP3R1
NDN
OXA1L
CNOT3
FBRSL1
ASXL1
MRPL22
HYMAI
ZAK
VGLL3
PTMS
DPT
LIPE
ADAM32
RPS6KA2
RPL17-C18orf32///C18orf32///RPL17
JUN
ANTXR2
ST13
POLR2C
AQP1
C8orf58
JUND
C8orf88
PDLIM3
LOC100506990
CLDN5
SLC17A5
FAM189A2
CHRNB2
LMO2
RCAN1
CCL15-CCL14///CCL14
SDPR
TMEM243
KIAA0391///PSMA6
FANCD2
ARHGAP10
SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A
SLC44A1
ZNF33B
TRIOBP
NPM2
DDX19A///DDX19B
MFAP4
CKLF-CMTM1///CKLF
PFKFB3
JAM2
CNTNAP3B///CNTNAP3P2///CNTNAP3
CNIH1
ARAP3
RPL29
CDC42SE1
COQ8A
SEMA5A
UGGT2
CABLES2
MID2
PAMR1
DPYSL2
MEG3
IL17RD
RSL24D1
UBE2B
TTC9C
SKA2
SRRT
SFRP1
CCAR2
PDLIM4
DNAJC10
NIPBL
VSTM4
ERGIC2
PLK4
LOC101930400///AKR1C2
TK1
MYBPC1
RGS19
