Gene.symbol
CPSF3
PDE7B
RAP2C
PRX
KBTBD11
MANF
AURKA
GPD1
PNKD
C5orf22
MAP2K6
CABLES2
RADIL
ANKRD35
CA3-AS1
PCLAF
PRR19
SLC29A3
LARP4
KCNK3
ZNF219
AKT1
LOC107986780
C4orf19
SNORA73B
DSN1
ITGB2
ATAD5
NIPA1
ORC1
CPNE8-AS1
COL10A1
STX6
AKR1C1
SRPK1
S100A14
RBMS3
C14orf180
F11R
ZC3H12D
ZG16B
TSNAX
CNOT9
NDUFAF6
PTPRCAP
CKAP2
TBC1D4
ARHGAP11A
PAQR4
ZNF217
RET
CDIP1
RFC2
TMEM237
ZC4H2
SYN2
COL24A1
GSN
CCDC8
LINGO1
TLE2
HSPA12B
CRHR2
FRMD3
LOC105376707
GRB7
CNTN1
OLFML2A
RNF212
PTTG1
E2F3
CPNE7
FANCF
RECK
NUSAP1
KRAS
CA4
CD27
LOC107986838
CKAP2L
CD8A
LOC107985665
KCTD13
GPX3
PILRA
IL17RD
CFAP20DC
TRHDE-AS1
PTK6
MICB
PIK3R1
TMEM51
ENTREP3
ADAMTS3
KCNH2
EDA2R
LGALS8-AS1
RAVER2
TFR2
TBC1D10C
TMPRSS6
GNPAT
DZIP1
SHANK3
PLEKHA8
LIMS2
KRT15
ABCB1
PARD6G
MXRA7
MME
HSD17B6
BUB1
PODXL
GFRA2
GRAMD2B
DEPDC1
TRABD
TMEM63B
SQOR
TONSL
EME1
ANKRD29
SEC16A
FBXL6
CAPN13
SDC1
CORO1B
NUDT12
PITX1
CD7
NFAM1
RARA
GPIHBP1
WNT9A
SFXN1
PSMD10
NRIP3
TSPAN1
VWCE
PXN
SLC12A8
HEY1
LOC107987299
FAM30A
LPAR5
ANKRD65
BOLA2
GNG12-AS1
TOP1
NMT2
DLGAP2
PDE11A
POLD4
ALDH1A2
CORO1A-AS1
TMEM47
NMNAT2
RTKN2
MYO1F
CNN1
RANBP9
ERBB2
SLCO3A1
KBTBD8
A2M-AS1
BRIP1
LARP6
C3orf80
SCARA5
EPHB1
TNS2
DAAM2-AS1
PCOLCE2
MPRIP
JAG2
PARPBP
PSMB3
ADH5
SYNDIG1
SAMD3
PARP9
ZBP1
B3GALNT2
CCL28
SPRY1
LCK
KCP
FGD6
DAPP1
SGPL1
TTLL10
N4BP3
CASP8
ADGRD1
PCNA-AS1
CEP112
FAM83H
SKA3
DPP3
GNG7
H2BC20P
DAB2IP
ZNF687
KLHDC9
CLU
ALX4
DENND2A
IRF5
EP300-AS1
ARMCX5-GPRASP2
FANCD2OS
ELOVL7
ARHGAP20
LEF1
SDHC
HSPB7
LOC105374898
RNPEP
KIF26A
TRIM11
WASF3
IQCN
MAGI2-AS3
MFGE8
PTPN6
TNNT3
ACVR1C
SPIB
GBA1
COMP
PTPN14
TRAF1
IGFBP4
BPIFB1
RAD54L
SHISAL1
TUB
TRIB3
GBAP1
PLA2R1
C2CD2
ANTKMT
NAT8L
ZNF471
ANXA1
HSPB6
SLC27A6
ZWINT
JAM2
ACBD3
KNL1
SLC35G2
ITGA9
PHLPP1
DBF4
STAT1
ALG6
PRRC2C
CYP1B1-AS1
CC2D2A
PCDHGB7
CDC45
AMOTL1
PPL
ZNF28
ADGRA2
ALDH18A1
E2F1
RIMBP2
IRS2
TBC1D30
UNC5A
TRIM59
NDUFS2
PCDHGB6
CHST3
MRPL13
TOR3A
TRIM46
COPG1
FAM13A
PRSS22
SLC50A1
MAPKAPK2
SNORC
STX3
FAM111B
PDE2A
DIAPH3
CDC6
DNAJB11
APOC1
PRKAR2B
SPAG5
CEP135
TMC8
INKA2
RBM34
SH3BGRL2
ASF1B
EFNA3
VANGL1
SPX
PAGR1
ARHGAP39
POU2F2
WDR86
LAMB2P1
PGK1
HOXA-AS2
NKAIN1
YAP1
RFC4
PRR11
CCDC3
B4GALT3
MTURN
HOXD9
MOB3B
SNX21
CTPS1
PLXNA3
CYFIP2
GK
WTIP
NPR2
CARMIL2
KLF15
CDKN3
ALDH1L1
IGSF9
GABRP
PTPN7
H3-3A
OGN
TSPAN17
ZNF281
C11orf80
SLC16A6
CLTC
SCNN1B
CFB
RNASEH2A
RUNDC3B
CNTNAP2
TMEM240
SORBS1
KIF2C
TXNDC11
LGI4
CLGN
ADAMTS19
ASXL3
MUC1
MAP1LC3C
LAMB3
PCDHGA9
SLC30A7
GSR
BPGM
PRIMA1
PLAAT3
CXCL12
KIFC2
NPL
C1QTNF6
CNTNAP3B
PGAP4
ZNF124
CCZ1
TSPAN13
CAPN9
TEF
E2F7
DIO3OS
HIF3A
PACSIN1
FAM13A-AS1
PPM1F
TNS1
PYCARD
CATSPERB
EZH2
GGH
LINC00839
FAM184A
LINC00092
LCN10
ABCA5
PGAP6
USHBP1
EGFR
ELANE
AJM1
LDHD
XRCC2
PLAAT1
ERCC6L
SALL4
PREX1
RRM2
ENPP2
CCM2L
TTC13
PLA2G7
IKBKE
VPS37C
PMAIP1
ISLR2
CCDC78
ENTPD7
NLGN1
KLHL4
LOC730098
KIF23
SP140
TET3
DOK3
LCP1
MAOA
SGO1
G0S2
LGALS9
LRFN5
PLPP3
FOXO4
IGHGP
PARP1
MISP
LRRC4B
GLCCI1
ABLIM3
KIT
SMIM10L2B
PRDM5
AVPR2
ASPM
SIK2
DNAJC1
RMRP
ZNF724
MIR3615
AKAP12
CENPP
SEC61A2
CLDN5
AASS
UGT8
FBXO6
TRPM2
SMOC1
FREM1
LPL
INTS7
DOP1B
TRMT9B
ZMPSTE24
GZMM
RUNX1T1
CCNE2
ODF2
RBPMS
DYNC1I1
ARHGAP9
ANLN
SCN4A
KNTC1
FGD3
ALDH1B1
LMOD1
LSM1
SPTBN1
CERKL
CERS2
LEF1-AS1
TRPM6
PNMA8B
ITIH5
ATL1
CCZ1B
S100A11
KNOP1
MIR6510
NOP53
PLPP5
SMTNL2
NPR1
LOC101927954
DENND1C
MELTF
C22orf23
UBE2T
KLHL13
AURKB
ARF4
BDH2
SEL1L3
PBK
MYOM3
MTBP
CLIC5
MICAL2
SBK1
NTF4
PSMD4
PTGES
WSCD1
DLGAP5
CD5
KIF18A
TSPAN7
CPED1
FBXO5
PPT2-EGFL8
PCDHGB3
CYP2U1
CLMP
HSPA13
TBCE
PLIN4
RHNO1
METRN
NEK2
LILRB1
SNORD17
TNXA
PIM2
YWHAZ
PGP
PITPNM1
RALGPS2-AS1
LDB3
NEIL3
CAMK4
L3MBTL4
PRRG1
ALDH3A1
KCNB2
KDR
SSPN
PAK1
KANK1
SLC25A24
SEC14L2
CHST11
GASAL1
FXYD1
CDKN2B-AS1
SPART
HCG11
SMAP2
NRN1
UCP2
UNC93B1
HMMR
SMIM10L2A
CREB5
FZD7
TNFRSF9
SH3BP5
DACT2
GPRIN3
MAGED1
APBB1
TIGAR
CAPS
CDCA8
KIF26B
ADRA2B
RHPN1-AS1
LOC101928953
MYZAP
SPINDOC
KRT8
FXYD6
MOCS1
LIMD2
PHF12
DENND2C
ANGPTL8
EMC9
SLC7A10
POC1A
GMIP
CASP3
LOC107985358
ARPC5L
TUFT1
WASHC5
SMIM29
APBA1
ADCY4
SLC37A1
IL11RA
LRR1
ABCC6
MRPL55
TTC16
BLOC1S3
UMODL1
RCAN1
PRKCB
CADPS
ID4
CHST7
PAG1
PCDHGA1
GABARAPL1
RFX5
CDCA2
RASAL3
C12orf4
PIF1
ZDHHC20
PMCH
LAG3
DMD
ALDH1A1
BUB1B
SAMD5
GARS1
FBXL19
ATF5
SLC48A1
ADSS2
FBLN5
GPR132
PTCHD1
FRMD1
FANCI
HLA-DMB
TRABD2B
DPP6
RGS6
TRAF3IP3
HELLS
PPP2R2C
LOC105378443
PYGM
JADE1
GABRD
SCN4B
PRKAR1B
PRC1
CCDC88C
KREMEN2
LSM14B
CEP55
PM20D2
LOC283028
DARS2
TTC28
KDM5B
VAV1
PIGM
BCOR
CAMK1
KIF18B
DDIAS
SCHIP1
CYRIB
LSR
DSCAML1
IL21R
CILP2
CLSPN
TICRR
TBC1D7
HYMAI
ITGA4
TRG-AS1
RGS5
SRCIN1
SMC6
LYNX1
GFI1
C1orf131
SLX1B
CYBC1
FNDC4
AKR1C3
DPEP1
CAVIN1
LAT
BTNL9
GPR62
PLSCR4
COG2
COA6
ADCYAP1R1
USP51
TAF4
PEAR1
TP53INP1
PRR15
ENTREP1
FGFR1
DST
NFIB
CBX7
NTRK2
UCHL5
CDC42SE1
SVEP1
ATAD2
TESMIN
DLGAP3
RASSF9
DDX52
SRPX
CFL1
FANCB
CALN1
CIP2A
FAM181B
PTPRO
LRG1
ARHGAP10
LOC107986599
WDR76
PRELP
TAPBP
CKAP5
DTL
METTL7A
CCNE1
CENPE
DLG2
CDC25A
CENPU
CSTF3
CACYBP
CENPI
TPO
NCAM1
BNC1
PCDHGC3
ARPC5
FBXO17
FAM83E
CCT3
MAGI1
EIPR1
PCDH18
TXNIP
SEMA6A
KIF11
SPN
SEPTIN4
ADCK5
PAFAH1B3
KMO
EMCN
NUF2
DCK
DTX3L
ZBTB24
ADAMTS5
SRL
HYCC1
POU6F1
PSMD3
AHNAK
KIRREL1
UHRF1
SMC4
EDEM3
MTHFD2
SRP54
HGH1
PCNA
ARHGAP45
LLGL2
OIP5
PRDM16-DT
TRAPPC14
C2orf88
GALNT6
GTF2IRD1
PCDHGA2
BCL2L12
IGHG2
EML4
GPR146
MIOX
A2M
PLEKHA4
ADAMTS14
PDZD4
TMC3
LOC105378184
SIX4
EBF1
FER
NACC1
NAXE
THRB
IL34
ARRDC3
LOC107986696
VSIG2
TTYH1
CTTNBP2
TFCP2L1
HDGF
CENPN
UBE2S
IGHG4
ANKEF1
SLC16A3
SYAP1
LRP4-AS1
NVL
PRSS12
SUCO
SEC14L5
PDE9A
PAX5
TBL2
TUBB3
LOC101927345
ECT2
CDK12
NAALADL1
RAB26
HMGB3
TMTC1
FCMR
YKT6
DPYSL2
TBC1D31
MOSPD1
BARD1
BCAS4
NACAD
CENPK
TMCO1
JAM3
SPC25
TBX2-AS1
ASB1
SLC44A4
ITGA7
CTSB
MBOAT7
CETN3
ZNF611
CEP85
TLCD1
XPO6
PYCARD-AS1
NES
ZBTB4
HDAC4
ST3GAL3
GALNT1
TLR6
RAD51AP1
GPAM
NR3C2
SYNPO2
KIF14
LOC105376380
CTIF
ADAM8
ADA2
IL12RB1
RAE1
DONSON
YWHAH
SOSTDC1
ZNF667
COL25A1
EPN3
SHKBP1
SPI1
CARD11
TIMM17A
HASPIN
RUNX2
TSHZ1
LOC107984966
ARHGEF25
NCAPH
MRGPRF
INPP1
LIN9
SGO2
LOC102723342
UBE2F-SCLY
GYPC
POLE2
NHERF1
RNFT1
CORO1A
LOC100129697
CFAP206
